Date,Open,High,Low,Close,Volume
2020-01-01,100.59357272642804,101.15239278983663,99.81621698412674,100.37381625057542,1035298
2020-01-02,99.95825831656717,100.87349194252275,99.24463299731605,100.15843749741205,1452867
2020-01-03,100.25763650462451,100.68416340275053,99.19229333587708,99.61609090119836,1166069
2020-01-06,99.48590965137542,99.97281385344081,98.6059864762968,99.09095770349457,1068239
2020-01-07,99.3564045615633,99.91645312174133,98.81133268109927,99.37129952709984,1195266
2020-01-08,99.3901590966763,101.28658966247953,98.51337401385373,100.40088828170293,1167289
2020-01-09,100.35938901994176,100.73188932576171,99.30591294743687,99.67587628381406,984556
2020-01-10,99.70858112740737,100.64393745142705,99.08657422311464,100.01998791422098,1876417
2020-01-13,100.10923648852547,100.59806437071609,99.1317493907557,99.6181794685927,1153539
2020-01-14,99.62470878930125,100.2489917614778,98.31152796832038,98.93146684608492,1089688
2020-01-15,98.88022710057456,99.99817857384419,98.21221283324903,99.3271450219101,1443817
2020-01-16,99.29466607353699,100.39663483269256,98.69677622695887,99.79572790780537,1216795
2020-01-17,99.91455853733623,100.53354325049182,98.22739901697986,98.83972498542839,1556352
2020-01-20,98.57861080603364,99.19164608696015,97.27750714509071,97.8862367279148,1162136
2020-01-21,97.8854324995733,99.17929131370086,97.39825629368131,98.68812012813302,1290539
2020-01-22,98.66010530478691,99.62631205558141,98.1166630733367,99.08055389794231,1224854
2020-01-23,98.96770763428233,99.42521361683018,98.6268000915594,99.0839058138928,1233368
2020-01-24,99.25409103630565,99.78098226630875,98.09175559719635,98.61525556337763,1146069
2020-01-27,98.31765887445175,98.7812939004067,97.39830886073062,97.8597846966812,1159987
2020-01-28,97.77595992883,98.36758745242867,97.24296079188794,97.83427045148127,1584274
2020-01-29,97.63922344784983,98.3099975372414,96.35477734674512,97.02130639264509,1032510
2020-01-30,97.14459578289825,97.76265452376876,95.59972822183973,96.21185261232341,1050323
2020-01-31,96.1064384621907,96.7300341962362,95.26453958563069,95.88670958805247,1081513
2020-02-03,95.89741510714737,97.26770390991746,95.18832431705746,96.55375993300682,1264542
2020-02-04,96.64033283034782,96.87228759967225,95.66942077191607,95.89959763903964,1218137
2020-02-05,95.54164216010835,97.17306532346134,94.92735798531909,96.55228324045102,1330537
2020-02-06,96.65403802981602,97.21254581615366,95.82192728357857,96.37884488790586,879671
2020-02-07,96.21028194161917,96.75600274029817,95.11991237928005,95.66252621593722,1162265
2020-02-10,95.6054692005975,96.0265236754059,95.2286429352434,95.64952377020592,1067505
2020-02-11,95.62421994711184,96.2756737197429,94.99321592902628,95.64453564267585,1039191
2020-02-12,95.82498953379019,96.53939076803088,94.96171769820705,95.67500072528236,1118172
2020-02-13,95.83977122252539,96.69109429541261,95.14179817847086,95.99201252246408,758533
2020-02-14,96.3876757932545,96.935902219355,94.33953435077895,94.87918087523862,1124133
2020-02-17,94.9182605913009,95.55654574456412,93.16088959576284,93.79159842250462,1090975
2020-02-18,93.68711179916451,95.39661021097766,93.01910061949073,94.72122555657783,818184
