Date,Open,High,Low,Close,Volume
2020-01-01,100.0795910776367,101.17817630512639,99.18616107656072,100.2829310485277,1865747
2020-01-02,100.02502928231904,101.14198462362071,99.2715055983295,100.38574355231773,2237643
2020-01-03,100.40196511143075,102.09656325370452,99.69101137608304,101.37869323433164,2234736
2020-01-06,101.22931252629637,101.99985998141362,99.37003399585544,100.13223057229324,2428877
2020-01-07,99.8655811614284,100.51802395929805,98.54759017754728,99.19565621516358,2235895
2020-01-08,99.52473911851884,100.8024985048134,98.99905769199108,100.27286553652704,1803937
2020-01-09,100.12454136518592,100.70771706290962,99.55356995524537,100.13667645128162,1816342
2020-01-10,100.39750761943762,101.06794902279184,98.25057979031186,98.91109512576007,2029495
2020-01-13,99.10403962951241,100.34433458762858,98.28783167282502,99.52466243631342,1858192
2020-01-14,99.33053888043386,101.31747866572562,98.49839901242608,100.47574485451712,1473029
2020-01-15,99.9972588844246,100.90361136057531,99.02443184264641,99.93017629744237,1371610
2020-01-16,99.96639953354764,100.6283415235594,98.22240490037042,98.87713416199485,2284238
2020-01-17,99.03140323719474,99.79863526557635,98.11694687787558,98.88302940058628,2037437
2020-01-20,99.16023460351946,99.72069492707885,98.42560796555188,98.98507829385379,2851760
2020-01-21,99.06804318855755,99.69523741178034,97.84619209067452,98.4695975883783,1825774
2020-01-22,98.56333324633196,99.48091909219167,96.95140663198875,97.8624676953738,2416344
2020-01-23,97.69338399738739,98.74611469166483,96.95220205164371,98.00258687985854,2058747
2020-01-24,97.81057688258431,99.41848930758303,96.77581492231779,98.37772732439831,2189368
2020-01-27,99.15916644969273,100.03144264935928,95.67080307781359,96.51986203486751,2030877
2020-01-28,96.78367392911821,97.46944744212891,94.57681207761053,95.25173080514753,2446985
2020-01-29,94.92028794388315,95.56121343269783,93.89795579974523,94.5362884279313,2199250
2020-01-30,94.59554507636386,95.04127645298745,93.52146607043291,93.96422267479936,1839551
2020-01-31,94.05996370354718,94.9752538906897,92.93854671991863,93.85181139312667,1963527
2020-02-03,93.41697847679171,95.24618888367942,92.55201172637194,94.37237591461049,1916702
2020-02-04,94.29183649714851,97.28068688572803,93.05437310520388,96.02053645121134,2023840
2020-02-05,96.1444108210677,97.35016572046041,95.09980039549338,96.3038232762361,2073732
2020-02-06,96.69404849978312,97.49480580824869,95.68661072957725,96.48564215202724,1838854
2020-02-07,96.86667687512909,97.47077798113057,94.43281767636832,95.02543603449277,1785673
2020-02-10,94.92903891640219,95.41887808892258,93.95403826887551,94.44136099593574,1972829
2020-02-11,94.35391506838131,96.07836144258982,93.67308213640294,95.39005202001537,1430908
2020-02-12,95.26709123808617,96.0047795191103,93.06289412032983,93.78913806394112,2112125
2020-02-13,93.83146880032633,95.35494678743143,93.30607179555786,94.82399227760847,2092080
2020-02-14,95.01767524100856,95.9039166108165,94.17935024300445,95.0651725520108,1113868
2020-02-17,94.80507078031783,95.87153662326054,93.92969811905552,94.99441566588901,1593328
2020-02-18,94.94093648373011,95.77501656218853,94.34042316343655,95.17303518850304,1924588
2020-02-19,95.02108011361726,95.72508372061365,93.30137598521306,93.9977981779292,1282072
2020-02-20,93.80382742862852,94.33751344864548,92.5664868885055,93.09614664058041,2070660
2020-02-21,92.96516075722869,93.82920631443066,92.02137429907106,92.88467176792416,2274021
2020-02-24,93.30226206217652,93.90433834522041,91.80249397793904,92.39873986335816,2062198
2020-02-25,92.79420759516891,93.98267013519036,92.22887860901051,93.41356782845703,2232571
2020-02-26,93.74858230622296,94.20328724207036,92.15254487979207,92.60168707635218,1837856
2020-02-27,92.20377288822647,92.78039016933346,91.5351929175678,92.11123146985078,2171552
2020-02-28,92.17246350269888,92.6512536422201,89.93311743236197,90.40271460590381,2099212
2020-03-02,90.93967822140905,91.79124105324478,89.71856996343222,90.5666396469407,1797375
2020-03-03,90.6519810790594,91.6938907545962,89.86091392221957,90.90065357737858,1856095
2020-03-04,90.72789460182982,91.98332188543266,90.18864232776416,91.43983808868069,1344884
2020-03-05,91.56760092052792,93.85521949516243,90.9772229939909,93.25396878878372,1413304
2020-03-06,93.1833657227197,94.46552858294146,92.4691605519954,93.7470034035659,2147971
2020-03-09,93.64205740180066,94.38576579038899,92.14715832428139,92.88485296964693,2144231
2020-03-10,92.93505678570143,94.15526630186721,92.35964115634482,93.57588294065555,1523676
2020-03-11,93.67858490039954,94.93632245658817,92.76101110010846,94.01544910000952,1330590
2020-03-12,93.96486486756272,94.78498595158402,92.86510616388641,93.68276509386176,1217822
2020-03-13,93.6684027667637,94.67990475050917,91.80499287833251,92.8071948905888,2128475
2020-03-16,92.55798966295556,93.58591328428454,92.22290656993657,93.24833098287135,1825225
2020-03-17,93.22804764583056,93.73206416935426,91.70678300363676,92.20527010987644,2404026
2020-03-18,92.36177266311346,93.1797082538429,91.49482122062291,92.31231885931815,2126424
2020-03-19,92.32448785975201,93.07324373127399,91.3104682514483,92.05705523197585,2421563
2020-03-20,92.00699511436424,92.68350297573177,89.44974237891334,90.11231909055407,1936658
2020-03-23,89.77480410082354,91.51083751062613,89.23205291435738,90.9609154553245,1495770
2020-03-24,91.21055189176883,93.35508707856643,90.43216501088273,92.56514020000175,1545673
2020-03-25,92.28414024486538,92.96896603568301,91.6377628597271,92.32232122300252,1994152
2020-03-26,92.47111752996963,93.37898245261546,90.8096450826897,91.71003786102462,1252933
2020-03-27,91.61701998696357,93.39517831672688,90.75217878891098,92.5217962624213,1783716
2020-03-30,92.7001516775881,93.54909301175317,90.33032112020847,91.16520552772614,1483922
2020-03-31,91.39612310582565,91.85398017348545,90.598242158383,91.05438726975295,2003972
2020-04-01,90.97295361375875,91.97023716410769,90.22123442237064,91.21650547776369,1427612
2020-04-02,90.50843590276544,91.93142167376384,89.5650357238984,90.98307417888014,1374295
2020-04-03,90.50423846688794,92.1704103783789,89.54951091091176,91.20825615271367,1853733
2020-04-06,90.97447614064325,91.85307896922879,89.34261729816645,90.21387447550156,867285
2020-04-07,89.99465616405895,90.84960348927547,88.7187759376074,89.56968605580704,1869339
2020-04-08,89.62692561976786,90.86894325946704,89.03239500566617,90.27014591242819,1617895
2020-04-09,90.71286361257538,91.61949749350853,88.21789866002176,89.10849763148401,1370460
2020-04-10,89.24957176832379,90.19713938713049,87.6146641395188,88.55485592192339,1713536
2020-04-13,88.51591722263863,89.26210646906011,87.24838084278,87.99013776801746,1386862
2020-04-14,88.28212035202274,89.4560299991751,87.52603007957579,88.69639170883066,1687809
2020-04-15,88.64564620827569,89.31682951079084,87.89894672337059,88.56955389050489,1527029
2020-04-16,88.75347284705605,89.47022336232153,87.12027917609744,87.82956847419517,1716528
2020-04-17,87.90405619824192,88.66205891410749,87.25974379801143,88.01691925888282,1256698
2020-04-20,87.57941224388243,88.32466269015387,85.66096340758514,86.39614492930396,1318455
2020-04-21,86.59982092085299,87.25196805482285,84.64096404174987,85.283196224242,2073262
2020-04-22,85.65505528788685,86.12620070294302,84.94937208140944,85.41922028663748,1568350
2020-04-23,85.33762340484657,87.3962842416429,84.7523724559497,86.80099737924229,1433417
2020-04-24,86.96195570708079,87.69304418532644,85.78267474204871,86.50996332388075,1256392
2020-04-27,86.61553118869234,87.45939759840765,85.91349585037754,86.75622193486215,1345902
2020-04-28,86.69067188144618,87.5563226335096,84.79144905046729,85.64667495863728,1542471
2020-04-29,85.5587956245188,86.34947867652198,84.71103476496128,85.50118541800326,1188227
2020-04-30,85.70974087872935,86.54481918454881,84.8254203021898,85.66001411533783,1467860
2020-05-01,85.51467805836495,86.67712109622137,84.85473244415616,86.0133272381009,1413429
