Date,Open,High,Low,Close,Volume
2020-01-01,99.46820900337536,99.88843737423048,98.94381071418174,99.36359712595,570816
2020-01-02,99.55368277639585,100.0399300901977,98.74608977349419,99.23075984370033,1062741
2020-01-03,99.54820759508371,101.0829292516451,99.00824347370393,100.53759852830568,1379794
2020-01-06,100.36912386257742,100.70817734947221,99.93426504931324,100.27299380255697,923131
2020-01-07,100.37763161163018,100.73046739334255,99.6704908908588,100.02207686786923,922403
2020-01-08,99.80002662304547,100.60829157769541,99.28647904323574,100.09323521509353,1061999
2020-01-09,99.92026233334671,101.00177321734142,99.4686683002845,100.54734505625265,1303744
2020-01-10,100.38859016298345,100.73037966531402,99.90039999788297,100.24168935218944,762390
2020-01-13,100.20503390530621,100.76415777251167,99.44191902070075,99.99989827247262,965311
2020-01-14,100.03734214400272,100.86314391589622,99.57666207547449,100.40079013988972,924586
2020-01-15,100.51701237946384,101.36275621355931,99.86043214598297,100.70494837633473,1063778
2020-01-16,100.33966416456815,101.38886773231552,99.8387456487699,100.88522564900948,995649
2020-01-17,101.39640488844012,102.334159462516,100.93509785697718,101.87069463075116,1095685
2020-01-20,102.17211192310208,102.7025394410898,100.69641131620382,101.22190582996883,906833
2020-01-21,101.41006793152418,101.89095699055213,100.79629304827688,101.27654895701387,992193
2020-01-22,101.18374662413939,101.58827225422577,100.75317947682964,101.15760057682483,876084
2020-01-23,101.13450966851607,102.16615061717387,100.6898145676342,101.71888597517793,881258
2020-01-24,101.86158903306166,102.48540249992969,99.8109230668806,100.42594446182362,972636
2020-01-27,100.53175323349294,101.13190518821223,98.9427459957452,99.53695925416174,976767
2020-01-28,99.10868594972993,99.79544390150569,98.2127049728283,98.89800303066455,814714
2020-01-29,99.0857310381118,99.3295323795329,98.58234499935291,98.82550605483851,1339851
2020-01-30,99.56379375519128,100.00290632504213,98.69913181463886,99.13635924271136,989250
2020-01-31,98.66712456108914,100.08591507650196,98.23514637409859,99.6496353228099,792735
2020-02-03,99.90366158066657,100.42892094297758,98.27569370186039,98.79512475581407,1243710
2020-02-04,98.88861013043396,99.7228693916695,98.46123688397294,99.2937452468016,893936
2020-02-05,99.26534345760562,99.68525824362538,98.66329664967775,99.08243770311286,1123589
2020-02-06,99.430964076633,100.04489682424688,97.44404919031764,98.04945184260785,1024454
2020-02-07,97.75197070946854,98.75762468874927,97.23709824754691,98.24018076040059,1077059
2020-02-10,98.28121936613739,98.60067794543694,97.38102765510425,97.69859243237609,1063450
2020-02-11,98.06543957085272,98.75207019219822,95.8530913952425,96.52896398407987,931020
2020-02-12,96.48019307619143,97.10684428696668,95.31706661709234,95.94021057234661,1041283
2020-02-13,95.83725160789788,96.23392779330756,94.58101920705322,94.97412285029019,1491488
2020-02-14,95.00213480832409,95.5956056034995,93.7841477939055,94.37369276149815,691763
2020-02-17,94.2659285392987,94.76291751512238,93.89855016476541,94.3950359759679,1047361
2020-02-18,94.77006007463777,95.48141513698687,94.13618601528623,94.84702628546937,1119124
2020-02-19,94.62606880976077,96.0097097606672,94.18385723658221,95.56311911421118,855896
2020-02-20,95.77740298877082,96.14094876425037,95.08970467903238,95.45201536887676,807669
2020-02-21,95.144973964349,95.5674503221318,94.38809634778077,94.80908122645967,1522919
2020-02-24,94.97205149590648,95.33781303131197,93.88381210501423,94.2467804370309,964471
2020-02-25,94.22138105468017,94.71964345651028,93.21651461130634,93.71208374225361,1496749
2020-02-26,93.0900318397392,93.57993282661383,92.57819196460196,93.06797688378951,1131570
2020-02-27,93.06654755665372,93.8099350759794,92.59621673131434,93.33823124159302,1039439
2020-02-28,93.08230160543033,93.46999654327051,92.3041267059261,92.6901884623989,1114243
2020-03-02,92.58434055117776,92.62985711607473,91.58124600152959,91.62629156778395,1143446
2020-03-03,91.98857088336543,92.8247026926896,91.51581830557767,92.35009216541559,1257410
2020-03-04,92.08491324229644,92.28341594123886,91.72719638369348,91.92535513144423,1096214
2020-03-05,91.67486993154277,92.83704287133627,91.18291667883173,92.34151222771926,1036531
2020-03-06,92.68337963380839,93.30400521017674,91.82115489734534,92.44015177360018,1038477
2020-03-09,92.46769822714775,93.14745157706669,91.96737137414591,92.64615910287982,1277989
2020-03-10,93.01320718469593,93.57776722986614,92.60247526880966,93.16635901920077,1155656
2020-03-11,93.24382856427407,94.50416237982301,92.8027681361376,94.05924488279423,829178
2020-03-12,93.84595033761633,94.46557974721152,93.39545166894392,94.01427306111727,881460
2020-03-13,93.99825129633861,94.65910450946767,93.60570166842861,94.26543906866578,1043667
2020-03-16,94.56334812250401,95.04243427082558,94.17333901555601,94.65205929100726,874440
2020-03-17,94.88100019577467,95.22391493695616,93.45420702614449,93.79319025243464,909124
2020-03-18,93.79340399118816,94.51668947924504,93.1572742988196,93.87997265711596,814458
2020-03-19,93.89174137320448,94.35900959421498,93.26244218435453,93.72889999756141,917488
2020-03-20,93.70178881010834,94.62646300003196,93.09887335551113,94.02149045490366,1031692
2020-03-23,93.8817117204907,94.31590744925573,93.18918585242785,93.6221812727427,1136408
2020-03-24,94.08698725744736,94.87058112188264,93.60636725188905,94.3884213153084,945580
2020-03-25,94.39016588945935,94.95766755650733,93.94233872941146,94.50927529071566,1362532
2020-03-26,94.23451104560058,94.77110629483823,93.1884106881043,93.72208807072528,918947
2020-03-27,93.60718067901793,94.19128513177694,92.22904915671629,92.80816780632036,1644239
2020-03-30,92.98144526371762,93.47978461322305,91.87937457245829,92.37446075392668,1100631
2020-03-31,92.52677687106399,92.89589169845078,91.82775264834093,92.19554610486378,998029
2020-04-01,92.1630473973589,92.5160382520643,91.41134841162993,91.76280631527042,828399
